-DOCSTART- -X- O O
Fludalibbs	B-MED
de	O
25	B-CONCEN
mg	I-CONCEN
4	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
Ele	O
relata	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

A	O
paciente	O
faz	O
uso	O
continuamente	O
de	O
1	B-DOSE
Cápsula	I-DOSE
do	O
medicamento	O
glimepirida	B-MED
de	O
35	B-CONCEN
mg	I-CONCEN
de	O
4	B-TEMPO
em	I-TEMPO
4	I-TEMPO
horas	I-TEMPO
.	O
O	O
Sr.	O
informou	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

A	O
senhora	O
usa	O
2	B-DOSE
comp	I-DOSE
de	O
Osteotec	B-MED
de	O
10ml	B-CONCEN
.	O
de	B-TEMPO
8	I-TEMPO
em	I-TEMPO
8	I-TEMPO
horas	I-TEMPO
.	O
Ela	O
diz	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

Ele	O
tomou	O
1	B-DOSE
cp	I-DOSE
de	O
C-Platin	B-MED
de	O
200	B-CONCEN
ml	I-CONCEN
de	B-DOSE
6	I-DOSE
em	I-DOSE
6	I-DOSE
horas	I-DOSE
.	O
Ele	O
diz	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

Ela	O
usa	O
2	B-DOSE
Cápsulas	I-DOSE
de	O
glimepirida	B-MED
de	O
10ml	B-CONCEN
.	O
de	B-TEMPO
8	I-TEMPO
em	I-TEMPO
8	I-TEMPO
horas	I-TEMPO
.	O
A	O
senhora	O
relata	O
que	O
sentiu-se	O
melhor	O
.	O

Ele	O
faz	O
uso	O
continuamente	O
de	O
2cp	B-DOSE
de	O
cloridrato	B-MED
de	I-MED
doxorrubicina	I-MED
de	O
30	B-CONCEN
ml	I-CONCEN
de	B-TEMPO
8	I-TEMPO
em	I-TEMPO
8	I-TEMPO
horas	I-TEMPO
.	O
Ele	O
relata	O
que	O
dor	O
de	O
cabeça	O
.	O

A	O
paciente	O
faz	O
uso	O
continuamente	O
de	O
1	B-DOSE
cp	I-DOSE
de	O
Deeplin	B-MED
de	O
15ML	B-CONCEN
de	O
12	B-TEMPO
em	I-TEMPO
12	I-TEMPO
horas	I-TEMPO
.	O
O	O
paciente	O
relata	O
que	O
sentiu-se	O
melhor	O
.	O

A	O
paciente	O
faz	O
uso	O
continuamente	O
de	O
1	B-DOSE
cp	I-DOSE
de	O
Tanisea	B-MED
de	O
25	B-CONCEN
mg	I-CONCEN
4	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
A	O
paciente	O
diz	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

Ele	O
usa	O
o	O
medicamento	O
2cp	B-DOSE
de	O
Cebrilin	B-MED
de	O
50MG	B-CONCEN
de	O
12	B-TEMPO
em	I-TEMPO
12	I-TEMPO
horas	I-TEMPO
.	O
A	O
senhora	O
informou	O
que	O
sentiu-se	O
melhor	O
.	O

O	O
Sr.	O
usa	O
20	B-DOSE
gotas	I-DOSE
de	O
Tevavinbla	B-MED
de	O
10	B-CONCEN
mg	I-CONCEN
de	O
4	B-TEMPO
em	I-TEMPO
4	I-TEMPO
horas	I-TEMPO
.	O
O	O
Sr.	O
informou	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

O	O
Sr.	O
usa	O
2cp	B-DOSE
de	O
Amoxil	B-MED
de	O
3	B-CONCEN
ML	I-CONCEN
de	B-TEMPO
8	I-TEMPO
em	I-TEMPO
8	I-TEMPO
horas	I-TEMPO
.	O
Ela	O
diz	O
que	O
dor	O
de	O
cabeça	O
.	O

O	O
paciente	O
usa	O
1	B-DOSE
Cápsula	I-DOSE
do	O
medicamento	O
Abilify	B-MED
de	O
10ml	B-CONCEN
.	O
de	B-TEMPO
8	I-TEMPO
em	I-TEMPO
8	I-TEMPO
horas	I-TEMPO
.	O
A	O
paciente	O
relata	O
que	O
sente	O
nauseas	O
.	O

A	O
paciente	O
tomou	O
2cp	B-DOSE
de	O
Frontal	B-MED
de	O
200	B-CONCEN
ml	I-CONCEN
1	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
Ele	O
relata	O
que	O
sentiu-se	O
melhor	O
.	O

A	O
senhora	O
usa	O
30	B-DOSE
gotas	I-DOSE
de	O
Olmy	B-MED
Anlo	I-MED
de	O
15	B-CONCEN
MG	I-CONCEN
4	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
A	O
paciente	O
diz	O
que	O
dor	O
de	O
cabeça	O
.	O

O	O
paciente	O
tomou	O
2	B-DOSE
capsulas	I-DOSE
de	O
valsartana	B-MED
+	I-MED
besilato	I-MED
de	I-MED
anlodipino	I-MED
de	O
100ml	B-CONCEN
.	O
2	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
Ela	O
diz	O
que	O
sente	O
nauseas	O
.	O

A	O
senhora	O
tomou	O
1	B-DOSE
Cápsula	I-DOSE
do	O
medicamento	O
Tevavinbla	B-MED
de	O
3	B-CONCEN
ML	I-CONCEN
1	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
A	O
senhora	O
relata	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

Ela	O
usa	O
1	B-DOSE
cp	I-DOSE
de	O
C-Platin	B-MED
de	O
600	B-CONCEN
mg	I-CONCEN
de	O
4	B-TEMPO
em	I-TEMPO
4	I-TEMPO
horas	I-TEMPO
.	O
Ela	O
disse	O
que	O
sentiu-se	O
melhor	O
.	O

O	O
paciente	O
toma	O
1	B-DOSE
cp	I-DOSE
de	O
Dormium	B-MED
de	O
30	B-CONCEN
ML	I-CONCEN
2	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
A	O
paciente	O
relata	O
que	O
sentiu-se	O
melhor	O
.	O

Ela	O
faz	O
uso	O
continuamente	O
de	O
2	B-DOSE
Cápsulas	I-DOSE
de	O
sulfametoxazol	B-MED
+	I-MED
trimetoprima	I-MED
de	O
14ML	B-CONCEN
de	O
12	B-TEMPO
em	I-TEMPO
12	I-TEMPO
horas	I-TEMPO
.	O
Ela	O
declara	O
que	O
sentiu-se	O
melhor	O
.	O

A	O
senhora	O
faz	O
uso	O
continuamente	O
de	O
30	B-DOSE
gotas	I-DOSE
de	O
cloridrato	B-MED
de	I-MED
ranitidina	I-MED
de	O
20	B-CONCEN
mg	I-CONCEN
.	O
2	B-DOSE
vezes	I-DOSE
ao	I-DOSE
dia	I-DOSE
.	O
Ela	O
informa	O
que	O
sentiu-se	O
melhor	O
.	O

O	O
Sr.	O
faz	O
uso	O
continuamente	O
de	O
20	B-DOSE
gotas	I-DOSE
de	O
aripiprazol	B-MED
de	O
20ml	B-CONCEN
2	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
Ela	O
disse	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

A	O
paciente	O
usa	O
2	B-DOSE
Cápsulas	I-DOSE
de	O
Digesan	B-MED
de	O
10MG	B-CONCEN
de	B-DOSE
6	I-DOSE
em	I-DOSE
6	I-DOSE
horas	I-DOSE
.	O
A	O
senhora	O
informa	O
que	O
sente	O
nauseas	O
.	O

A	O
senhora	O
faz	O
uso	O
continuamente	O
de	O
2cp	B-DOSE
de	O
Deeplin	B-MED
de	O
10MG	B-CONCEN
2	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
Ela	O
relata	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

A	O
senhora	O
faz	O
uso	O
continuamente	O
de	O
1	B-DOSE
comprimido	I-DOSE
de	O
Fludalibbs	B-MED
de	O
30	B-CONCEN
ML	I-CONCEN
de	B-DOSE
6	I-DOSE
em	I-DOSE
6	I-DOSE
horas	I-DOSE
.	O
O	O
Sr.	O
relata	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

O	O
paciente	O
faz	O
uso	O
de	O
1	B-DOSE
capsula	I-DOSE
do	O
medicamento	O
Confilify	B-MED
de	O
25	B-CONCEN
mg	I-CONCEN
de	B-DOSE
6	I-DOSE
em	I-DOSE
6	I-DOSE
horas	I-DOSE
.	O
A	O
paciente	O
informou	O
que	O
dor	O
de	O
cabeça	O
.	O

O	O
paciente	O
usa	O
o	O
medicamento	O
2	B-DOSE
comp	I-DOSE
de	O
Diovan	B-MED
Amlo	I-MED
Fix	I-MED
de	O
25	B-CONCEN
mg	I-CONCEN
2	B-DOSE
vezes	I-DOSE
ao	I-DOSE
dia	I-DOSE
.	O
O	O
Sr.	O
diz	O
que	O
dor	O
de	O
cabeça	O
.	O

A	O
paciente	O
usa	O
o	O
medicamento	O
2	B-DOSE
capsulas	I-DOSE
de	O
Bremetix	B-MED
de	O
20ml	B-CONCEN
de	B-DOSE
6	I-DOSE
em	I-DOSE
6	I-DOSE
horas	I-DOSE
.	O
O	O
paciente	O
informa	O
que	O
sente	O
nauseas	O
.	O

O	O
paciente	O
usa	O
2cp	B-DOSE
de	O
Deeplin	B-MED
de	O
14ML	B-CONCEN
2	B-DOSE
vezes	I-DOSE
ao	I-DOSE
dia	I-DOSE
.	O
Ela	O
declara	O
que	O
sentiu-se	O
melhor	O
.	O

A	O
senhora	O
faz	O
uso	O
de	O
3	B-DOSE
comprimido	I-DOSE
de	O
Fludalibbs	B-MED
de	O
100	B-CONCEN
ml	I-CONCEN
2	B-DOSE
vezes	I-DOSE
ao	I-DOSE
dia	I-DOSE
.	O
Ela	O
diz	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

O	O
paciente	O
faz	O
uso	O
de	O
2cp	B-DOSE
de	O
Digesan	B-MED
de	O
5	B-CONCEN
MG	I-CONCEN
de	B-TEMPO
8	I-TEMPO
em	I-TEMPO
8	I-TEMPO
horas	I-TEMPO
.	O
Ela	O
relatou	O
que	O
dor	O
de	O
cabeça	O
.	O

O	O
Sr.	O
faz	O
uso	O
de	O
2	B-DOSE
comp	I-DOSE
de	O
Ocylin	B-MED
de	O
10	B-CONCEN
ML	I-CONCEN
1	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
O	O
paciente	O
informa	O
que	O
sente	O
nauseas	O
.	O

O	O
paciente	O
tomou	O
1	B-DOSE
capsula	I-DOSE
do	O
medicamento	O
amoxicilina	B-MED
de	O
35	B-CONCEN
mg	I-CONCEN
2	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
Ele	O
relata	O
que	O
dor	O
de	O
cabeça	O
.	O

A	O
paciente	O
usa	O
o	O
medicamento	O
2	B-DOSE
capsulas	I-DOSE
de	O
Amoxil	B-MED
de	O
60	B-CONCEN
mg	I-CONCEN
de	O
12	B-TEMPO
em	I-TEMPO
12	I-TEMPO
horas	I-TEMPO
.	O
Ele	O
relatou	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

Ele	O
faz	O
uso	O
de	O
1	B-DOSE
Cápsula	I-DOSE
do	O
medicamento	O
Amoxil	B-MED
de	O
25	B-CONCEN
mg	I-CONCEN
2	B-DOSE
vezes	I-DOSE
ao	I-DOSE
dia	I-DOSE
.	O
Ele	O
diz	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

A	O
senhora	O
faz	O
uso	O
de	O
2	B-DOSE
Cápsulas	I-DOSE
de	O
valsartana	B-MED
+	I-MED
besilato	I-MED
de	I-MED
anlodipino	I-MED
de	O
60	B-CONCEN
mg	I-CONCEN
1	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
O	O
Sr.	O
declara	O
que	O
sente	O
nauseas	O
.	O

O	O
Sr.	O
usa	O
o	O
medicamento	O
1	B-DOSE
comprimido	I-DOSE
de	O
cloridrato	B-MED
de	I-MED
ranitidina	I-MED
de	O
500ML	B-CONCEN
.	O
1	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
A	O
senhora	O
diz	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

A	O
paciente	O
faz	O
uso	O
continuamente	O
de	O
1	B-DOSE
cp	I-DOSE
de	O
sulfametoxazol	B-MED
+	I-MED
trimetoprima	I-MED
de	O
200	B-CONCEN
ml	I-CONCEN
2	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
O	O
Sr.	O
informa	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

Ela	O
usa	O
1	B-DOSE
capsula	I-DOSE
do	O
medicamento	O
Floxacin	B-MED
de	O
45	B-CONCEN
ml	I-CONCEN
1	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
A	O
senhora	O
diz	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

O	O
paciente	O
faz	O
uso	O
de	O
1	B-DOSE
cp	I-DOSE
de	O
Abilify	B-MED
de	O
600	B-CONCEN
mg	I-CONCEN
2	B-DOSE
vezes	I-DOSE
ao	I-DOSE
dia	I-DOSE
.	O
O	O
paciente	O
declara	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

A	O
senhora	O
usa	O
o	O
medicamento	O
1	B-DOSE
Cápsula	I-DOSE
do	O
medicamento	O
Olmy	B-DOSE
Anlo	I-DOSE
de	O
10ML	B-CONCEN
de	O
4	B-TEMPO
em	I-TEMPO
4	I-TEMPO
horas	I-TEMPO
.	O
O	O
Sr.	O
diz	O
que	O
sente	O
nauseas	O
.	O

A	O
senhora	O
faz	O
uso	O
continuamente	O
de	O
3	B-DOSE
comprimido	I-DOSE
de	O
Blaztere	B-MED
de	O
50MG	B-CONCEN
4	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
Ela	O
informa	O
que	O
dor	O
de	O
cabeça	O
.	O

O	O
paciente	O
faz	O
uso	O
continuamente	O
de	O
20	B-DOSE
gotas	I-DOSE
de	O
Abilify	B-MED
de	O
10	B-CONCEN
ML	I-CONCEN
2	B-DOSE
vezes	I-DOSE
ao	I-DOSE
dia	I-DOSE
.	O
O	O
paciente	O
diz	O
que	O
dor	O
de	O
cabeça	O
.	O

A	O
senhora	O
faz	O
uso	O
de	O
1	B-DOSE
capsula	I-DOSE
do	O
medicamento	O
Bremetix	B-MED
de	O
1	B-CONCEN
G	I-CONCEN
2	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
A	O
senhora	O
declara	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

A	O
paciente	O
faz	O
uso	O
de	O
1	B-DOSE
capsula	I-DOSE
do	O
medicamento	O
cloridrato	B-MED
de	I-MED
doxorrubicina	I-MED
de	O
500ML	B-CONCEN
.	O
2	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
Ele	O
diz	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

A	O
senhora	O
tomou	O
1	B-DOSE
comprimido	I-DOSE
de	O
fosfato	B-MED
de	I-MED
fludarabina	I-MED
de	O
500ML	B-CONCEN
.	O
de	B-DOSE
6	I-DOSE
em	I-DOSE
6	I-DOSE
horas	I-DOSE
.	O
Ela	O
diz	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

O	O
Sr.	O
faz	O
uso	O
de	O
3	B-DOSE
comprimido	I-DOSE
de	O
fosfato	B-MED
de	I-MED
fludarabina	I-MED
de	O
35	B-CONCEN
mg	I-CONCEN
1	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
O	O
Sr.	O
diz	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

A	O
paciente	O
faz	O
uso	O
continuamente	O
de	O
1	B-DOSE
Cápsula	I-DOSE
do	O
medicamento	O
valsartana	B-MED
+	I-MED
besilato	I-MED
de	I-MED
anlodipino	I-MED
de	O
30MG	B-CONCEN
1	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
O	O
paciente	O
relatou	O
que	O
sentiu-se	O
melhor	O
.	O

A	O
paciente	O
faz	O
uso	O
continuamente	O
de	O
1	B-DOSE
cp	I-DOSE
de	O
Aipri	B-MED
de	O
600	B-CONCEN
ml	I-CONCEN
de	B-DOSE
6	I-DOSE
em	I-DOSE
6	I-DOSE
horas	I-DOSE
.	O
Ele	O
disse	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

O	O
Sr.	O
usa	O
o	O
medicamento	O
20	B-DOSE
gotas	I-DOSE
de	O
Dormium	B-MED
de	O
100ml	B-CONCEN
.	O
2	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
O	O
paciente	O
diz	O
que	O
sentiu-se	O
melhor	O
.	O

A	O
senhora	O
faz	O
uso	O
continuamente	O
de	O
2	B-DOSE
Cápsulas	I-DOSE
de	O
sulfametoxazol	B-MED
+	I-MED
trimetoprima	I-MED
de	O
25	B-CONCEN
mg	I-CONCEN
1	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
Ela	O
diz	O
que	O
sentiu-se	O
melhor	O
.	O

A	O
senhora	O
toma	O
1	B-DOSE
comprimido	I-DOSE
de	O
Ocylin	B-MED
de	O
10ML	B-CONCEN
2	B-DOSE
vezes	I-DOSE
ao	I-DOSE
dia	I-DOSE
.	O
Ele	O
relatou	O
que	O
sente	O
nauseas	O
.	O

O	O
paciente	O
usa	O
o	O
medicamento	O
30	B-DOSE
gotas	I-DOSE
de	O
Dormium	B-MED
de	O
20ml	B-CONCEN
2	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
A	O
senhora	O
informou	O
que	O
sente	O
nauseas	O
.	O

O	O
paciente	O
faz	O
uso	O
de	O
3	B-DOSE
comprimido	I-DOSE
de	O
Tevavinbla	B-MED
de	O
35	B-CONCEN
mg	I-CONCEN
2	B-DOSE
vezes	I-DOSE
ao	I-DOSE
dia	I-DOSE
.	O
O	O
paciente	O
diz	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

Ela	O
usa	O
o	O
medicamento	O
1	B-DOSE
comprimido	I-DOSE
de	O
Benicaranlo	B-MED
de	O
1	B-CONCEN
G	I-CONCEN
2	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
O	O
paciente	O
relata	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

Ele	O
tomou	O
2	B-DOSE
comp	I-DOSE
de	O
sulfametoxazol	B-MED
+	I-MED
trimetoprima	I-MED
de	O
15ML	B-CONCEN
2	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
O	O
Sr.	O
diz	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

Ela	O
usa	O
20	B-DOSE
gotas	I-DOSE
de	O
Abilify	B-MED
de	O
1	B-CONCEN
G	I-CONCEN
de	B-DOSE
6	I-DOSE
em	I-DOSE
6	I-DOSE
horas	I-DOSE
.	O
O	O
paciente	O
diz	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

A	O
senhora	O
faz	O
uso	O
continuamente	O
de	O
2cp	B-DOSE
de	O
aripiprazol	B-MED
de	O
200	B-CONCEN
ml	I-CONCEN
2	B-DOSE
vezes	I-DOSE
ao	I-DOSE
dia	I-DOSE
.	O
A	O
senhora	O
diz	O
que	O
dor	O
de	O
cabeça	O
.	O

A	O
paciente	O
faz	O
uso	O
continuamente	O
de	O
2cp	B-DOSE
de	O
cloridrato	B-MED
de	I-MED
doxorrubicina	I-MED
de	O
100ml	B-CONCEN
.	O
1	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
Ela	O
informou	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

Ela	O
faz	O
uso	O
de	O
2cp	B-DOSE
de	O
cloridrato	B-MED
de	I-MED
doxorrubicina	I-MED
de	O
25	B-CONCEN
mg	I-CONCEN
1	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
O	O
Sr.	O
diz	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

O	O
Sr.	O
tomou	O
3	B-DOSE
comprimido	I-DOSE
de	O
sulfametoxazol	B-MED
+	I-MED
trimetoprima	I-MED
de	O
500ML	B-CONCEN
.	O
de	O
12	B-TEMPO
em	I-TEMPO
12	I-TEMPO
horas	I-TEMPO
.	O
O	O
Sr.	O
diz	O
que	O
sentiu-se	O
melhor	O
.	O

Ele	O
usa	O
o	O
medicamento	O
30	B-DOSE
gotas	I-DOSE
de	O
Benicaranlo	B-MED
de	O
50MG	B-CONCEN
1	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
Ela	O
disse	O
que	O
sente	O
nauseas	O
.	O

O	O
paciente	O
faz	O
uso	O
continuamente	O
de	O
2cp	B-DOSE
de	O
Floxacin	B-MED
de	O
10ml	B-CONCEN
.	O
de	O
12	B-TEMPO
em	I-TEMPO
12	I-TEMPO
horas	I-TEMPO
.	O
O	O
Sr.	O
disse	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

Ela	O
toma	O
1	B-DOSE
capsula	I-DOSE
do	O
medicamento	O
Digesan	B-MED
de	O
10MG	B-CONCEN
2	B-DOSE
vezes	I-DOSE
ao	I-DOSE
dia	I-DOSE
.	O
O	O
paciente	O
diz	O
que	O
sentiu-se	O
melhor	O
.	O

Ele	O
usa	O
o	O
medicamento	O
1	B-DOSE
comprimido	I-DOSE
de	O
amoxicilina	B-MED
de	O
10ml	B-CONCEN
.	O
4	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
A	O
senhora	O
relata	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

A	O
senhora	O
usa	O
o	O
medicamento	O
30	B-DOSE
gotas	I-DOSE
de	O
Aipri	B-MED
de	O
10MG	B-CONCEN
4	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
Ela	O
declara	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

Ela	O
faz	O
uso	O
de	O
2	B-DOSE
Cápsulas	I-DOSE
de	O
Amoxil	B-MED
de	O
3	B-CONCEN
ML	I-CONCEN
de	O
12	B-TEMPO
em	I-TEMPO
12	I-TEMPO
horas	I-TEMPO
.	O
Ela	O
diz	O
que	O
dor	O
de	O
cabeça	O
.	O

Ele	O
toma	O
1	B-DOSE
cp	I-DOSE
de	O
Dormium	B-MED
de	O
25MG	B-CONCEN
4	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
A	O
senhora	O
relatou	O
que	O
sente	O
nauseas	O
.	O

O	O
Sr.	O
toma	O
1	B-DOSE
capsula	I-DOSE
do	O
medicamento	O
C-Platin	B-MED
de	O
30MG	B-CONCEN
de	O
4	B-TEMPO
em	I-TEMPO
4	I-TEMPO
horas	I-TEMPO
.	O
A	O
paciente	O
informa	O
que	O
sentiu-se	O
melhor	O
.	O

A	O
senhora	O
faz	O
uso	O
continuamente	O
de	O
2	B-DOSE
Cápsulas	I-DOSE
de	O
Neo	B-MED
Moxilin	I-MED
de	O
20	B-CONCEN
Ml	I-CONCEN
de	O
4	B-TEMPO
em	I-TEMPO
4	I-TEMPO
horas	I-TEMPO
.	O
A	O
senhora	O
relata	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

Ela	O
faz	O
uso	O
de	O
2	B-DOSE
capsulas	I-DOSE
de	O
Diovan	B-MED
Amlo	I-MED
Fix	I-MED
de	O
20	B-CONCEN
Ml	I-CONCEN
1	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
O	O
Sr.	O
diz	O
que	O
sente	O
nauseas	O
.	O

Ele	O
toma	O
2	B-DOSE
Cápsulas	I-DOSE
de	O
Azanem	B-MED
de	O
20	B-CONCEN
Ml	I-CONCEN
4	B-DOSE
por	I-DOSE
dia	I-DOSE
.	O
Ela	O
diz	O
que	O
sentiu-se	O
melhor	O
.	O

O	O
Sr.	O
faz	O
uso	O
continuamente	O
de	O
2	B-DOSE
Cápsulas	I-DOSE
de	O
Olmetecanlo	B-MED
de	O
30MG	B-CONCEN
de	B-TEMPO
8	I-TEMPO
em	I-TEMPO
8	I-TEMPO
horas	I-TEMPO
.	O
O	O
Sr.	O
relata	O
que	O
sentiu-se	O
melhor	O
.	O

O	O
Sr.	O
toma	O
2	B-DOSE
comp	I-DOSE
de	O
Deeplin	B-MED
de	O
20MG	B-CONCEN
2	B-DOSE
vezes	I-DOSE
ao	I-DOSE
dia	I-DOSE
.	O
O	O
Sr.	O
relata	O
que	O
sentir	O
fortes	O
dores	O
nas	O
pernas	O
.	O

Ela	O
usa	O
3	B-DOSE
comprimido	I-DOSE
de	O
Ocylin	B-MED
de	O
10	B-CONCEN
mg	I-CONCEN
2	B-DOSE
vezes	I-DOSE
ao	I-DOSE
dia	I-DOSE
.	O
A	O
senhora	O
relatou	O
que	O
sente	O
nauseas	O
.	O

Ela	O
faz	O
uso	O
de	O
1	B-DOSE
comprimido	I-DOSE
de	O
ibandronato	B-MED
de	I-MED
sódio	I-MED
de	O
15ML	B-CONCEN
.	O
de	B-TEMPO
8	I-TEMPO
em	I-TEMPO
8	I-TEMPO
horas	I-TEMPO
.	O
A	O
paciente	O
declara	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

Ela	O
faz	O
uso	O
de	O
1	B-DOSE
capsula	I-DOSE
do	O
medicamento	O
Abilify	B-MED
de	O
20	B-CONCEN
mg	I-CONCEN
.	O
de	O
12	B-TEMPO
em	I-TEMPO
12	I-TEMPO
horas	I-TEMPO
.	O
A	O
paciente	O
disse	O
que	O
sente	O
dores	O
nas	O
costas	O
.	O

A	O
senhora	O
